run_id,measured_role,sample_index,time_s,current_a
p01-keysight-responder-r01,responder,15730,314.6,0.00113776764
p01-keysight-responder-r01,responder,15731,314.62,0.00103237132
p01-keysight-responder-r01,responder,15732,314.64,0.00104677315
p01-keysight-responder-r01,responder,15733,314.66,0.00110119164
p01-keysight-responder-r01,responder,15734,314.68,0.0010454744
p01-keysight-responder-r01,responder,15735,314.7,0.00101915122
p01-keysight-responder-r01,responder,15736,314.72,0.00113861591
p01-keysight-responder-r01,responder,15737,314.74,0.00104981057
p01-keysight-responder-r01,responder,15738,314.76,0.00103287931
p01-keysight-responder-r01,responder,15739,314.78,0.00113098779
p01-keysight-responder-r01,responder,15740,314.8,0.00104537544
p01-keysight-responder-r01,responder,15741,314.82,0.00102429875
p01-keysight-responder-r01,responder,15742,314.84,0.00115523108
p01-keysight-responder-r01,responder,15743,314.86,0.00103297017
p01-keysight-responder-r01,responder,15744,314.88,0.00103209006
p01-keysight-responder-r01,responder,15745,314.9,0.00113433518
p01-keysight-responder-r01,responder,15746,314.92,0.00108412716
p01-keysight-responder-r01,responder,15747,314.94,0.00103232629
p01-keysight-responder-r01,responder,15748,314.96,0.0011374777
p01-keysight-responder-r01,responder,15749,314.98,0.00103073403
p01-keysight-responder-r01,responder,15750,315,0.00102467827
p01-keysight-responder-r01,responder,15751,315.02,0.00112409637
p01-keysight-responder-r01,responder,15752,315.04,0.00106602354
p01-keysight-responder-r01,responder,15753,315.06,0.000987076217
p01-keysight-responder-r01,responder,15754,315.08,0.00112919402
p01-keysight-responder-r01,responder,15755,315.1,0.00104106265
p01-keysight-responder-r01,responder,15756,315.12,0.00103161853
p01-keysight-responder-r01,responder,15757,315.14,0.00114183864
p01-keysight-responder-r01,responder,15758,315.16,0.00104983164
p01-keysight-responder-r01,responder,15759,315.18,0.00102055483
p01-keysight-responder-r01,responder,15760,315.2,0.00113373598
p01-keysight-responder-r01,responder,15761,315.22,0.00104254427
p01-keysight-responder-r01,responder,15762,315.24,0.00104410806
p01-keysight-responder-r01,responder,15763,315.26,0.00112878741
p01-keysight-responder-r01,responder,15764,315.28,0.00106470894
p01-keysight-responder-r01,responder,15765,315.3,0.00101977947
p01-keysight-responder-r01,responder,15766,315.32,0.00112577325
p01-keysight-responder-r01,responder,15767,315.34,0.0010865096
p01-keysight-responder-r01,responder,15768,315.36,0.00102314155
p01-keysight-responder-r01,responder,15769,315.38,0.00112212285
p01-keysight-responder-r01,responder,15770,315.4,0.00105291363
p01-keysight-responder-r01,responder,15771,315.42,0.0010109967
p01-keysight-responder-r01,responder,15772,315.44,0.00114014348
p01-keysight-responder-r01,responder,15773,315.46,0.0010828967
p01-keysight-responder-r01,responder,15774,315.48,0.0010326329
p01-keysight-responder-r01,responder,15775,315.5,0.00112072375
p01-keysight-responder-r01,responder,15776,315.52,0.00109193595
p01-keysight-responder-r01,responder,15777,315.54,0.00103910232
p01-keysight-responder-r01,responder,15778,315.56,0.00112534755
p01-keysight-responder-r01,responder,15779,315.58,0.00108846854
p01-keysight-responder-r01,responder,15780,315.6,0.0010329344
p01-keysight-responder-r01,responder,15781,315.62,0.00112294092
p01-keysight-responder-r01,responder,15782,315.64,0.00113089948
p01-keysight-responder-r01,responder,15783,315.66,0.00102068909
p01-keysight-responder-r01,responder,15784,315.68,0.00113212195
p01-keysight-responder-r01,responder,15785,315.7,0.00110831651
p01-keysight-responder-r01,responder,15786,315.72,0.00102362027
p01-keysight-responder-r01,responder,15787,315.74,0.00113742897
p01-keysight-responder-r01,responder,15788,315.76,0.00114094303
p01-keysight-responder-r01,responder,15789,315.78,0.00102123794
p01-keysight-responder-r01,responder,15790,315.8,0.00112770372
p01-keysight-responder-r01,responder,15791,315.82,0.00112743959
p01-keysight-responder-r01,responder,15792,315.84,0.00105949822
p01-keysight-responder-r01,responder,15793,315.86,0.00111971356
p01-keysight-responder-r01,responder,15794,315.88,0.0011382078
p01-keysight-responder-r01,responder,15795,315.9,0.00101901534
p01-keysight-responder-r01,responder,15796,315.92,0.00117222913
p01-keysight-responder-r01,responder,15797,315.94,0.00114129257
p01-keysight-responder-r01,responder,15798,315.96,0.00102663258
p01-keysight-responder-r01,responder,15799,315.98,0.00112205491
p01-keysight-responder-r01,responder,15800,316,0.00112538227
p01-keysight-responder-r01,responder,15801,316.02,0.0010053516
p01-keysight-responder-r01,responder,15802,316.04,0.00111642879
p01-keysight-responder-r01,responder,15803,316.06,0.00109495405
p01-keysight-responder-r01,responder,15804,316.08,0.000976677918
p01-keysight-responder-r01,responder,15805,316.1,0.00106441194
p01-keysight-responder-r01,responder,15806,316.12,0.0010804535
p01-keysight-responder-r01,responder,15807,316.14,0.000980664898
p01-keysight-responder-r01,responder,15808,316.16,0.0010608803
p01-keysight-responder-r01,responder,15809,316.18,0.00106946572
p01-keysight-responder-r01,responder,15810,316.2,0.000962321461
p01-keysight-responder-r01,responder,15811,316.22,0.00104862815
p01-keysight-responder-r01,responder,15812,316.24,0.00108549118
p01-keysight-responder-r01,responder,15813,316.26,0.000963223904
p01-keysight-responder-r01,responder,15814,316.28,0.00107000103
p01-keysight-responder-r01,responder,15815,316.3,0.00108924622
p01-keysight-responder-r01,responder,15816,316.32,0.000998639579
p01-keysight-responder-r01,responder,15817,316.34,0.00111479497
p01-keysight-responder-r01,responder,15818,316.36,0.00110072624
p01-keysight-responder-r01,responder,15819,316.38,0.00100119378
p01-keysight-responder-r01,responder,15820,316.4,0.00109708776
p01-keysight-responder-r01,responder,15821,316.42,0.00110959258
p01-keysight-responder-r01,responder,15822,316.44,0.00102573418
p01-keysight-responder-r01,responder,15823,316.46,0.0011018854
p01-keysight-responder-r01,responder,15824,316.48,0.00112525414
p01-keysight-responder-r01,responder,15825,316.5,0.00101960574
p01-keysight-responder-r01,responder,15826,316.52,0.00110894696
p01-keysight-responder-r01,responder,15827,316.54,0.00114701615
p01-keysight-responder-r01,responder,15828,316.56,0.00103769038
p01-keysight-responder-r01,responder,15829,316.58,0.00111942721
p01-keysight-responder-r01,responder,15830,316.6,0.00113071649
p01-keysight-responder-r01,responder,15831,316.62,0.00103421266
p01-keysight-responder-r01,responder,15832,316.64,0.00114139848
p01-keysight-responder-r01,responder,15833,316.66,0.00113418032
p01-keysight-responder-r01,responder,15834,316.68,0.00103341693
p01-keysight-responder-r01,responder,15835,316.7,0.00112672766
p01-keysight-responder-r01,responder,15836,316.72,0.00113661091
p01-keysight-responder-r01,responder,15837,316.74,0.00105230668
p01-keysight-responder-r01,responder,15838,316.76,0.00112068232
p01-keysight-responder-r01,responder,15839,316.78,0.0011418236
p01-keysight-responder-r01,responder,15840,316.8,0.00102973042
p01-keysight-responder-r01,responder,15841,316.82,0.00111948369
p01-keysight-responder-r01,responder,15842,316.84,0.00115576269
p01-keysight-responder-r01,responder,15843,316.86,0.00103245882
p01-keysight-responder-r01,responder,15844,316.88,0.00112171659
p01-keysight-responder-r01,responder,15845,316.9,0.0011293711
p01-keysight-responder-r01,responder,15846,316.92,0.00108402531
p01-keysight-responder-r01,responder,15847,316.94,0.00113135562
p01-keysight-responder-r01,responder,15848,316.96,0.00113292544
p01-keysight-responder-r01,responder,15849,316.98,0.00103403963
p01-keysight-responder-r01,responder,15850,317,0.00112336777
p01-keysight-responder-r01,responder,15851,317.02,0.00112814944
p01-keysight-responder-r01,responder,15852,317.04,0.00105239684
p01-keysight-responder-r01,responder,15853,317.06,0.00112715521
p01-keysight-responder-r01,responder,15854,317.08,0.00113371295
p01-keysight-responder-r01,responder,15855,317.1,0.00103608237
p01-keysight-responder-r01,responder,15856,317.12,0.00111851041
p01-keysight-responder-r01,responder,15857,317.14,0.0011285572
p01-keysight-responder-r01,responder,15858,317.16,0.00103366509
p01-keysight-responder-r01,responder,15859,317.18,0.00112256313
p01-keysight-responder-r01,responder,15860,317.2,0.00113450023
p01-keysight-responder-r01,responder,15861,317.22,0.00103280327
p01-keysight-responder-r01,responder,15862,317.24,0.00113184081
p01-keysight-responder-r01,responder,15863,317.26,0.00113591298
p01-keysight-responder-r01,responder,15864,317.28,0.00104377588
p01-keysight-responder-r01,responder,15865,317.3,0.00111188613
p01-keysight-responder-r01,responder,15866,317.32,0.00110026559
p01-keysight-responder-r01,responder,15867,317.34,0.00105380114
p01-keysight-responder-r01,responder,15868,317.36,0.00111230951
p01-keysight-responder-r01,responder,15869,317.38,0.00113517339
p01-keysight-responder-r01,responder,15870,317.4,0.00102670434
p01-keysight-responder-r01,responder,15871,317.42,0.00109933849
p01-keysight-responder-r01,responder,15872,317.44,0.00112443712
p01-keysight-responder-r01,responder,15873,317.46,0.00103562113
p01-keysight-responder-r01,responder,15874,317.48,0.00108493863
p01-keysight-responder-r01,responder,15875,317.5,0.0011410325
p01-keysight-responder-r01,responder,15876,317.52,0.0010340747
p01-keysight-responder-r01,responder,15877,317.54,0.00109565707
p01-keysight-responder-r01,responder,15878,317.56,0.00113346341
p01-keysight-responder-r01,responder,15879,317.58,0.00100727882
p01-keysight-responder-r01,responder,15880,317.6,0.00107309587
p01-keysight-responder-r01,responder,15881,317.62,0.00113226594
p01-keysight-responder-r01,responder,15882,317.64,0.00106168771
p01-keysight-responder-r01,responder,15883,317.66,0.00107026157
p01-keysight-responder-r01,responder,15884,317.68,0.00114020494
p01-keysight-responder-r01,responder,15885,317.7,0.00103649615
p01-keysight-responder-r01,responder,15886,317.72,0.00106423648
p01-keysight-responder-r01,responder,15887,317.74,0.00115548479
p01-keysight-responder-r01,responder,15888,317.76,0.00103977918
p01-keysight-responder-r01,responder,15889,317.78,0.00105387012
p01-keysight-responder-r01,responder,15890,317.8,0.00113375091
p01-keysight-responder-r01,responder,15891,317.82,0.00103523316
p01-keysight-responder-r01,responder,15892,317.84,0.00105468738
p01-keysight-responder-r01,responder,15893,317.86,0.00113394073
p01-keysight-responder-r01,responder,15894,317.88,0.00103729546
p01-keysight-responder-r01,responder,15895,317.9,0.00101751856
p01-keysight-responder-r01,responder,15896,317.92,0.00116247829
p01-keysight-responder-r01,responder,15897,317.94,0.00106853862
p01-keysight-responder-r01,responder,15898,317.96,0.00102315776
p01-keysight-responder-r01,responder,15899,317.98,0.00113548103
p01-keysight-responder-r01,responder,15900,318,0.00104631654
p01-keysight-responder-r01,responder,15901,318.02,0.00102212603
p01-keysight-responder-r01,responder,15902,318.04,0.00114853411
p01-keysight-responder-r01,responder,15903,318.06,0.00104049782
p01-keysight-responder-r01,responder,15904,318.08,0.00102883886
p01-keysight-responder-r01,responder,15905,318.1,0.00110578442
p01-keysight-responder-r01,responder,15906,318.12,0.00103354008
p01-keysight-responder-r01,responder,15907,318.14,0.00105036776
p01-keysight-responder-r01,responder,15908,318.16,0.00113850029
p01-keysight-responder-r01,responder,15909,318.18,0.00103799952
p01-keysight-responder-r01,responder,15910,318.2,0.00102205612
p01-keysight-responder-r01,responder,15911,318.22,0.00113778916
p01-keysight-responder-r01,responder,15912,318.24,0.00100726343
p01-keysight-responder-r01,responder,15913,318.26,0.000999873741
p01-keysight-responder-r01,responder,15914,318.28,0.00108023949
p01-keysight-responder-r01,responder,15915,318.3,0.000988144173
p01-keysight-responder-r01,responder,15916,318.32,0.000963007466
p01-keysight-responder-r01,responder,15917,318.34,0.00109337012
p01-keysight-responder-r01,responder,15918,318.36,0.000981963527
p01-keysight-responder-r01,responder,15919,318.38,0.00096403387
p01-keysight-responder-r01,responder,15920,318.4,0.00106527781
p01-keysight-responder-r01,responder,15921,318.42,0.000981113399
p01-keysight-responder-r01,responder,15922,318.44,0.000975590866
p01-keysight-responder-r01,responder,15923,318.46,0.00107217988
p01-keysight-responder-r01,responder,15924,318.48,0.000974219318
p01-keysight-responder-r01,responder,15925,318.5,0.00100534836
p01-keysight-responder-r01,responder,15926,318.52,0.00105556506
p01-keysight-responder-r01,responder,15927,318.54,0.00103495087
p01-keysight-responder-r01,responder,15928,318.56,0.000995923452
p01-keysight-responder-r01,responder,15929,318.58,0.00111574185
p01-keysight-responder-r01,responder,15930,318.6,0.00101540336
p01-keysight-responder-r01,responder,15931,318.62,0.00100059644
p01-keysight-responder-r01,responder,15932,318.64,0.00112466154
p01-keysight-responder-r01,responder,15933,318.66,0.00104275688
p01-keysight-responder-r01,responder,15934,318.68,0.00100480309
p01-keysight-responder-r01,responder,15935,318.7,0.00111598341
p01-keysight-responder-r01,responder,15936,318.72,0.00104051137
p01-keysight-responder-r01,responder,15937,318.74,0.00100622812
p01-keysight-responder-r01,responder,15938,318.76,0.00111287283
p01-keysight-responder-r01,responder,15939,318.78,0.00105199313
p01-keysight-responder-r01,responder,15940,318.8,0.00102178355
p01-keysight-responder-r01,responder,15941,318.82,0.00112006298
p01-keysight-responder-r01,responder,15942,318.84,0.00107142964
p01-keysight-responder-r01,responder,15943,318.86,0.00102556069
p01-keysight-responder-r01,responder,15944,318.88,0.00118467063
p01-keysight-responder-r01,responder,15945,318.9,0.00107943936
p01-keysight-responder-r01,responder,15946,318.92,0.00101924821
p01-keysight-responder-r01,responder,15947,318.94,0.00118238819
p01-keysight-responder-r01,responder,15948,318.96,0.00107795913
p01-keysight-responder-r01,responder,15949,318.98,0.00102625306
p01-keysight-responder-r01,responder,15950,319,0.00112016646
p01-keysight-responder-r01,responder,15951,319.02,0.0010938038
p01-keysight-responder-r01,responder,15952,319.04,0.00100789168
p01-keysight-responder-r01,responder,15953,319.06,0.00112977817
p01-keysight-responder-r01,responder,15954,319.08,0.00109230344
p01-keysight-responder-r01,responder,15955,319.1,0.00102659056
p01-keysight-responder-r01,responder,15956,319.12,0.00111720553
p01-keysight-responder-r01,responder,15957,319.14,0.00112814643
p01-keysight-responder-r01,responder,15958,319.16,0.00102443011
p01-keysight-responder-r01,responder,15959,319.18,0.00112623101
p01-keysight-responder-r01,responder,15960,319.2,0.00111605783
p01-keysight-responder-r01,responder,15961,319.22,0.00102578939
p01-keysight-responder-r01,responder,15962,319.24,0.00113773095
p01-keysight-responder-r01,responder,15963,319.26,0.001129041
p01-keysight-responder-r01,responder,15964,319.28,0.00102007334
p01-keysight-responder-r01,responder,15965,319.3,0.00113351954
p01-keysight-responder-r01,responder,15966,319.32,0.00111978427
p01-keysight-responder-r01,responder,15967,319.34,0.00103359275
p01-keysight-responder-r01,responder,15968,319.36,0.00112058336
p01-keysight-responder-r01,responder,15969,319.38,0.0011435139
p01-keysight-responder-r01,responder,15970,319.4,0.00102085055
p01-keysight-responder-r01,responder,15971,319.42,0.00112165085
p01-keysight-responder-r01,responder,15972,319.44,0.00115164318
p01-keysight-responder-r01,responder,15973,319.46,0.00102917521
p01-keysight-responder-r01,responder,15974,319.48,0.00105871499
p01-keysight-responder-r01,responder,15975,319.5,0.00113852459
p01-keysight-responder-r01,responder,15976,319.52,0.00102029603
p01-keysight-responder-r01,responder,15977,319.54,0.00114736442
p01-keysight-responder-r01,responder,15978,319.56,0.00113104543
p01-keysight-responder-r01,responder,15979,319.58,0.00107305628
p01-keysight-responder-r01,responder,15980,319.6,0.00112229866
p01-keysight-responder-r01,responder,15981,319.62,0.00113880793
p01-keysight-responder-r01,responder,15982,319.64,0.00103707
p01-keysight-responder-r01,responder,15983,319.66,0.00113180736
p01-keysight-responder-r01,responder,15984,319.68,0.00113255819
p01-keysight-responder-r01,responder,15985,319.7,0.00102782114
p01-keysight-responder-r01,responder,15986,319.72,0.00111567125
p01-keysight-responder-r01,responder,15987,319.74,0.00113599458
p01-keysight-responder-r01,responder,15988,319.76,0.00101836452
p01-keysight-responder-r01,responder,15989,319.78,0.00109604411
p01-keysight-responder-r01,responder,15990,319.8,0.00110207348
p01-keysight-responder-r01,responder,15991,319.82,0.00102485049
p01-keysight-responder-r01,responder,15992,319.84,0.00113252612
p01-keysight-responder-r01,responder,15993,319.86,0.00114266829
p01-keysight-responder-r01,responder,15994,319.88,0.000997059811
p01-keysight-responder-r01,responder,15995,319.9,0.00131494983
p01-keysight-responder-r01,responder,15996,319.92,0.00112690313
p01-keysight-responder-r01,responder,15997,319.94,0.00110383555
p01-keysight-responder-r01,responder,15998,319.96,0.00111831122
p01-keysight-responder-r01,responder,15999,319.98,0.00113754495
p01-keysight-responder-r01,responder,16000,320,0.00102754497
p01-keysight-responder-r01,responder,16001,320.02,0.00112983951
p01-keysight-responder-r01,responder,16002,320.04,0.00115285825
p01-keysight-responder-r01,responder,16003,320.06,0.0010343357
p01-keysight-responder-r01,responder,16004,320.08,0.00111941714
p01-keysight-responder-r01,responder,16005,320.1,0.00114898088
p01-keysight-responder-r01,responder,16006,320.12,0.00102580421
p01-keysight-responder-r01,responder,16007,320.14,0.0011429926
p01-keysight-responder-r01,responder,16008,320.16,0.00113190644
p01-keysight-responder-r01,responder,16009,320.18,0.00103828448
p01-keysight-responder-r01,responder,16010,320.2,0.00111923809
p01-keysight-responder-r01,responder,16011,320.22,0.00110543106
p01-keysight-responder-r01,responder,16012,320.24,0.00105480613
p01-keysight-responder-r01,responder,16013,320.26,0.00112265156
p01-keysight-responder-r01,responder,16014,320.28,0.00112558424
p01-keysight-responder-r01,responder,16015,320.3,0.00103669615
p01-keysight-responder-r01,responder,16016,320.32,0.00111574996
p01-keysight-responder-r01,responder,16017,320.34,0.00115501823
p01-keysight-responder-r01,responder,16018,320.36,0.00103059074
p01-keysight-responder-r01,responder,16019,320.38,0.00113059913
p01-keysight-responder-r01,responder,16020,320.4,0.00113070538
p01-keysight-responder-r01,responder,16021,320.42,0.00100524963
p01-keysight-responder-r01,responder,16022,320.44,0.00113848223
p01-keysight-responder-r01,responder,16023,320.46,0.00114170334
p01-keysight-responder-r01,responder,16024,320.48,0.00103084792
p01-keysight-responder-r01,responder,16025,320.5,0.00112898707
p01-keysight-responder-r01,responder,16026,320.52,0.00111696143
p01-keysight-responder-r01,responder,16027,320.54,0.000999374196
p01-keysight-responder-r01,responder,16028,320.56,0.00107614892
p01-keysight-responder-r01,responder,16029,320.58,0.00108699051
p01-keysight-responder-r01,responder,16030,320.6,0.00098220786
p01-keysight-responder-r01,responder,16031,320.62,0.00106167765
p01-keysight-responder-r01,responder,16032,320.64,0.00109055873
p01-keysight-responder-r01,responder,16033,320.66,0.000975917259
p01-keysight-responder-r01,responder,16034,320.68,0.00105791683
p01-keysight-responder-r01,responder,16035,320.7,0.00106620491
p01-keysight-responder-r01,responder,16036,320.72,0.000962365211
p01-keysight-responder-r01,responder,16037,320.74,0.00107100336
p01-keysight-responder-r01,responder,16038,320.76,0.00105788754
p01-keysight-responder-r01,responder,16039,320.78,0.000980292901
p01-keysight-responder-r01,responder,16040,320.8,0.00106909824
p01-keysight-responder-r01,responder,16041,320.82,0.00110942128
p01-keysight-responder-r01,responder,16042,320.84,0.00101321861
p01-keysight-responder-r01,responder,16043,320.86,0.00107459519
p01-keysight-responder-r01,responder,16044,320.88,0.00110656649
p01-keysight-responder-r01,responder,16045,320.9,0.00101185609
p01-keysight-responder-r01,responder,16046,320.92,0.00107533479
p01-keysight-responder-r01,responder,16047,320.94,0.00117752307
p01-keysight-responder-r01,responder,16048,320.96,0.00102341401
p01-keysight-responder-r01,responder,16049,320.98,0.00107879352
p01-keysight-responder-r01,responder,16050,321,0.00112308293
p01-keysight-responder-r01,responder,16051,321.02,0.00102089905
p01-keysight-responder-r01,responder,16052,321.04,0.0010988871
p01-keysight-responder-r01,responder,16053,321.06,0.00113293666
p01-keysight-responder-r01,responder,16054,321.08,0.00103456522
p01-keysight-responder-r01,responder,16055,321.1,0.00107222988
p01-keysight-responder-r01,responder,16056,321.12,0.0011324311
p01-keysight-responder-r01,responder,16057,321.14,0.00105285703
p01-keysight-responder-r01,responder,16058,321.16,0.00107157571
p01-keysight-responder-r01,responder,16059,321.18,0.0011374483
p01-keysight-responder-r01,responder,16060,321.2,0.00100652164
p01-keysight-responder-r01,responder,16061,321.22,0.00106448509
p01-keysight-responder-r01,responder,16062,321.24,0.00115260176
p01-keysight-responder-r01,responder,16063,321.26,0.00103756931
p01-keysight-responder-r01,responder,16064,321.28,0.00105357024
p01-keysight-responder-r01,responder,16065,321.3,0.00112905084
p01-keysight-responder-r01,responder,16066,321.32,0.00103802371
p01-keysight-responder-r01,responder,16067,321.34,0.00105198561
p01-keysight-responder-r01,responder,16068,321.36,0.00113638382
p01-keysight-responder-r01,responder,16069,321.38,0.00103840474
p01-keysight-responder-r01,responder,16070,321.4,0.00103378291
p01-keysight-responder-r01,responder,16071,321.42,0.00112729133
p01-keysight-responder-r01,responder,16072,321.44,0.00104036194
p01-keysight-responder-r01,responder,16073,321.46,0.00102819973
p01-keysight-responder-r01,responder,16074,321.48,0.0011359146
p01-keysight-responder-r01,responder,16075,321.5,0.00103461927
p01-keysight-responder-r01,responder,16076,321.52,0.00102224582
p01-keysight-responder-r01,responder,16077,321.54,0.00114377999
p01-keysight-responder-r01,responder,16078,321.56,0.00103656849
p01-keysight-responder-r01,responder,16079,321.58,0.00102411784
p01-keysight-responder-r01,responder,16080,321.6,0.00110638362
p01-keysight-responder-r01,responder,16081,321.62,0.00104307784
p01-keysight-responder-r01,responder,16082,321.64,0.00102080958
p01-keysight-responder-r01,responder,16083,321.66,0.0011336611
p01-keysight-responder-r01,responder,16084,321.68,0.00104332206
p01-keysight-responder-r01,responder,16085,321.7,0.000987519279
p01-keysight-responder-r01,responder,16086,321.72,0.00113239777
p01-keysight-responder-r01,responder,16087,321.74,0.00103237097
p01-keysight-responder-r01,responder,16088,321.76,0.00102608581
p01-keysight-responder-r01,responder,16089,321.78,0.0011366285
p01-keysight-responder-r01,responder,16090,321.8,0.00103755044
p01-keysight-responder-r01,responder,16091,321.82,0.00101426839
p01-keysight-responder-r01,responder,16092,321.84,0.00113372452
p01-keysight-responder-r01,responder,16093,321.86,0.00103823541
p01-keysight-responder-r01,responder,16094,321.88,0.00102234999
p01-keysight-responder-r01,responder,16095,321.9,0.00113762956
p01-keysight-responder-r01,responder,16096,321.92,0.00100509766
p01-keysight-responder-r01,responder,16097,321.94,0.00107073692
p01-keysight-responder-r01,responder,16098,321.96,0.00110146028
p01-keysight-responder-r01,responder,16099,321.98,0.00104341048
p01-keysight-responder-r01,responder,16100,322,0.0010240955
p01-keysight-responder-r01,responder,16101,322.02,0.00113103502
p01-keysight-responder-r01,responder,16102,322.04,0.00104406628
p01-keysight-responder-r01,responder,16103,322.06,0.00102059869
p01-keysight-responder-r01,responder,16104,322.08,0.00113043292
p01-keysight-responder-r01,responder,16105,322.1,0.00104249126
p01-keysight-responder-r01,responder,16106,322.12,0.0010268923
p01-keysight-responder-r01,responder,16107,322.14,0.00109753164
p01-keysight-responder-r01,responder,16108,322.16,0.00104596168
p01-keysight-responder-r01,responder,16109,322.18,0.00102619681
p01-keysight-responder-r01,responder,16110,322.2,0.00112304127
p01-keysight-responder-r01,responder,16111,322.22,0.0010437238
p01-keysight-responder-r01,responder,16112,322.24,0.00101607629
p01-keysight-responder-r01,responder,16113,322.26,0.00113223295
p01-keysight-responder-r01,responder,16114,322.28,0.00105422869
p01-keysight-responder-r01,responder,16115,322.3,0.00102129755
p01-keysight-responder-r01,responder,16116,322.32,0.00112253096
p01-keysight-responder-r01,responder,16117,322.34,0.00107034583
p01-keysight-responder-r01,responder,16118,322.36,0.00102361633
p01-keysight-responder-r01,responder,16119,322.38,0.00112112388
p01-keysight-responder-r01,responder,16120,322.4,0.00104631967
p01-keysight-responder-r01,responder,16121,322.42,0.00102109083
p01-keysight-responder-r01,responder,16122,322.44,0.00112525137
p01-keysight-responder-r01,responder,16123,322.46,0.00108002918
p01-keysight-responder-r01,responder,16124,322.48,0.0010312485
p01-keysight-responder-r01,responder,16125,322.5,0.00112749955
p01-keysight-responder-r01,responder,16126,322.52,0.00108562545
p01-keysight-responder-r01,responder,16127,322.54,0.00102307929
p01-keysight-responder-r01,responder,16128,322.56,0.00112937863
p01-keysight-responder-r01,responder,16129,322.58,0.00109045341
p01-keysight-responder-r01,responder,16130,322.6,0.00102424319
p01-keysight-responder-r01,responder,16131,322.62,0.00112428758
p01-keysight-responder-r01,responder,16132,322.64,0.00110008897
p01-keysight-responder-r01,responder,16133,322.66,0.00102686418
p01-keysight-responder-r01,responder,16134,322.68,0.00112578008
p01-keysight-responder-r01,responder,16135,322.7,0.00111230766
p01-keysight-responder-r01,responder,16136,322.72,0.00102069302
p01-keysight-responder-r01,responder,16137,322.74,0.00106717321
p01-keysight-responder-r01,responder,16138,322.76,0.00109561263
p01-keysight-responder-r01,responder,16139,322.78,0.000969873653
p01-keysight-responder-r01,responder,16140,322.8,0.00110740342
p01-keysight-responder-r01,responder,16141,322.82,0.00107462737
p01-keysight-responder-r01,responder,16142,322.84,0.000974227536
p01-keysight-responder-r01,responder,16143,322.86,0.00106242974
p01-keysight-responder-r01,responder,16144,322.88,0.00107330328
p01-keysight-responder-r01,responder,16145,322.9,0.000957763524
p01-keysight-responder-r01,responder,16146,322.92,0.00107812499
p01-keysight-responder-r01,responder,16147,322.94,0.00111233463
p01-keysight-responder-r01,responder,16148,322.96,0.000960626413
p01-keysight-responder-r01,responder,16149,322.98,0.00103563711
p01-keysight-responder-r01,responder,16150,323,0.00111724778
p01-keysight-responder-r01,responder,16151,323.02,0.00100107202
p01-keysight-responder-r01,responder,16152,323.04,0.00109892761
p01-keysight-responder-r01,responder,16153,323.06,0.00111389044
p01-keysight-responder-r01,responder,16154,323.08,0.00100671319
p01-keysight-responder-r01,responder,16155,323.1,0.00109628243
p01-keysight-responder-r01,responder,16156,323.12,0.00112913082
p01-keysight-responder-r01,responder,16157,323.14,0.000999362622
p01-keysight-responder-r01,responder,16158,323.16,0.00110433208
p01-keysight-responder-r01,responder,16159,323.18,0.00111512749
p01-keysight-responder-r01,responder,16160,323.2,0.00101967183
p01-keysight-responder-r01,responder,16161,323.22,0.00111557461
p01-keysight-responder-r01,responder,16162,323.24,0.00109665234
p01-keysight-responder-r01,responder,16163,323.26,0.00101398888
p01-keysight-responder-r01,responder,16164,323.28,0.0011228621
p01-keysight-responder-r01,responder,16165,323.3,0.00112711227
p01-keysight-responder-r01,responder,16166,323.32,0.00104904124
p01-keysight-responder-r01,responder,16167,323.34,0.00112404116
p01-keysight-responder-r01,responder,16168,323.36,0.00113660188
p01-keysight-responder-r01,responder,16169,323.38,0.00102329329
p01-keysight-responder-r01,responder,16170,323.4,0.00112893591
p01-keysight-responder-r01,responder,16171,323.42,0.0011527998
p01-keysight-responder-r01,responder,16172,323.44,0.000999651399
p01-keysight-responder-r01,responder,16173,323.46,0.00111707474
p01-keysight-responder-r01,responder,16174,323.48,0.00114091155
p01-keysight-responder-r01,responder,16175,323.5,0.00102842358
p01-keysight-responder-r01,responder,16176,323.52,0.00114106977
p01-keysight-responder-r01,responder,16177,323.54,0.00112942712
p01-keysight-responder-r01,responder,16178,323.56,0.0010437216
p01-keysight-responder-r01,responder,16179,323.58,0.00111790554
p01-keysight-responder-r01,responder,16180,323.6,0.00113914648
p01-keysight-responder-r01,responder,16181,323.62,0.00104793971
p01-keysight-responder-r01,responder,16182,323.64,0.00113370172
p01-keysight-responder-r01,responder,16183,323.66,0.0011261839
p01-keysight-responder-r01,responder,16184,323.68,0.00103320686
p01-keysight-responder-r01,responder,16185,323.7,0.00112410829
p01-keysight-responder-r01,responder,16186,323.72,0.00115578422
p01-keysight-responder-r01,responder,16187,323.74,0.0010239514
p01-keysight-responder-r01,responder,16188,323.76,0.00112485726
p01-keysight-responder-r01,responder,16189,323.78,0.00113724668
p01-keysight-responder-r01,responder,16190,323.8,0.00103530249
p01-keysight-responder-r01,responder,16191,323.82,0.00113268527
p01-keysight-responder-r01,responder,16192,323.84,0.00113731022
p01-keysight-responder-r01,responder,16193,323.86,0.00103111493
p01-keysight-responder-r01,responder,16194,323.88,0.00112773786
p01-keysight-responder-r01,responder,16195,323.9,0.00113159845
